accountNumber,balance,betweenness,communityId,communitySize,cycleCount,fraudScore,freq,inDegree,intermediateAccount,is_suspicious,outDegree,pagerank,regularIntervalTransaction,suspicious,triangleCount,type,user
ACC007929,37834.46,0.0002421801218880327,7,1027,0,16.56,26,3,27,False,9,3.8088031888316517e-05,True,False,0,SAVINGS,User_7929
ACC007930,68773.89,0.00019482346861297636,8,1028,0,18.14,20,8,32,False,4,0.00012369780338547675,True,False,3,CURRENT,User_7930
ACC007931,51563.23,7.194182319214431e-05,8,1028,0,10.54,39,3,18,False,6,2.9479790518153996e-05,True,False,0,SAVINGS,User_7931
ACC007932,70156.35,0.00016334916461050573,5,989,0,3.6,33,3,6,False,2,8.053667453179347e-05,False,False,1,CURRENT,User_7932
ACC007933,75619.38,0.00043535335921874034,3,990,0,14.72,7,8,24,False,3,0.00018028529156628603,True,False,0,CURRENT,User_7933
ACC007934,4829.52,0.0003582763444300695,9,1048,0,15.65,25,6,30,False,5,0.00011648496798282876,True,False,0,SAVINGS,User_7934
ACC007935,79744.77,5.7927890963425124e-05,8,1028,0,5.08,14,4,8,False,2,6.975482563886817e-05,True,False,0,CURRENT,User_7935
ACC007936,29153.35,0.00017905214507882826,0,1045,0,10.58,18,4,20,False,5,5.710474999546211e-05,True,False,0,CURRENT,User_7936
ACC007937,41786.08,0.001086091903100154,2,1008,0,40.7,34,7,77,False,11,9.288872350012797e-05,False,False,0,SAVINGS,User_7937
ACC007938,31586.43,0.0006089194056502831,9,1048,0,16.68,14,9,27,False,3,0.00012095463626231057,False,False,0,CURRENT,User_7938
ACC007939,75255.93,0.0008340823235521048,8,1028,0,28.82,43,9,54,False,6,0.00023378580437820545,False,False,1,BUSINESS,User_7939
ACC007940,83902.14,5.4630622494434936e-05,3,990,0,5.04,45,2,8,False,4,3.097451960802275e-05,False,False,0,CURRENT,User_7940
ACC007941,22338.85,0.0009243084506733039,1,1054,0,8.69,7,5,15,False,3,9.998347417848175e-05,True,False,0,BUSINESS,User_7941
ACC007942,78276.08,0.0015533593747787402,1,1054,0,41.27,33,10,80,False,8,0.000115690222458435,False,False,0,CURRENT,User_7942
ACC007943,58206.5,0.0007400938360555776,5,989,1,14.77,47,5,25,False,5,0.0001979655991523123,True,False,1,SAVINGS,User_7943
ACC007944,65954.29,0.0007303434752737203,4,992,0,33.22,25,14,56,False,4,0.00015098354300049978,False,False,0,CURRENT,User_7944
ACC007945,8747.23,0.000597096975841065,1,1054,0,24.64,50,7,49,False,7,8.349029545265492e-05,True,False,0,BUSINESS,User_7945
ACC007946,1048.95,0.00028721124353818994,1,1054,0,18.6,11,7,35,False,5,6.75223243972163e-05,True,False,2,CURRENT,User_7946
ACC007947,83192.58,0.00011503337140051299,3,990,0,9.58,37,7,14,False,2,6.983012339330752e-05,True,False,0,SAVINGS,User_7947
ACC007948,19265.0,0.003976608227475529,8,1028,0,100,2,7,385,True,55,0.0001454078783160549,True,True,0,BUSINESS,User_7948
ACC007949,59551.75,0.0002559246640734377,8,1028,0,15.6,17,7,28,False,4,7.903139828515809e-05,False,False,0,CURRENT,User_7949
ACC007950,33780.84,0.0006502407466689094,8,1028,0,21.68,9,7,42,False,6,0.00011071181678948158,True,False,1,CURRENT,User_7950
ACC007951,57405.17,0.0002331437295087098,3,990,0,12.62,29,5,25,False,5,9.885433387258397e-05,True,False,0,SAVINGS,User_7951
ACC007952,25697.98,0.0004079827321031542,1,1054,0,18.7,8,7,35,False,5,0.0001636755933196172,True,False,0,SAVINGS,User_7952
ACC007953,76860.97,0.0001563707919444006,5,989,0,6.61,30,3,12,False,4,8.944535740722022e-05,False,False,0,BUSINESS,User_7953
ACC007954,88881.12,0.00028362772144523444,5,989,0,10.62,29,5,20,False,4,8.84360268942415e-05,True,False,0,SAVINGS,User_7954
ACC007955,85325.21,0.00015324234425145142,6,1017,0,7.61,22,8,8,False,1,9.119705729970536e-05,True,False,0,CURRENT,User_7955
ACC007956,56197.14,0.0009489563793643446,9,1048,0,100,46,3,201,True,67,2.6893419123435822e-05,True,True,4,SAVINGS,User_7956
ACC007957,6713.15,0.0011381209050737914,5,989,0,40.78,37,11,77,False,7,0.0001711716827272439,True,False,0,BUSINESS,User_7957
ACC007958,37582.38,0.0003970074788053503,5,989,0,10.66,41,5,20,False,4,0.00011611511303031466,False,False,0,CURRENT,User_7958
ACC007959,98882.79,0.0002620861316023539,1,1054,0,21.6,6,6,42,False,7,7.118240245652524e-05,False,False,0,CURRENT,User_7959
ACC007960,41537.63,6.778594874018527e-05,2,1008,0,6.61,9,7,7,False,1,0.00010021509983015558,True,False,0,SAVINGS,User_7960
ACC007961,30336.42,0.0003454646303225724,3,990,0,20.73,30,9,36,False,4,0.00019117780973187728,True,False,0,CURRENT,User_7961
ACC007962,52911.69,0.0,4,992,0,0.02,33,0,0,False,4,1.6281158478433663e-05,False,False,0,BUSINESS,User_7962
ACC007963,32286.65,0.0007271116263912684,6,1017,0,3.69,30,3,6,False,2,0.00011985324417998647,False,False,0,SAVINGS,User_7963
ACC007964,88180.15,0.00020205558931127827,1,1054,0,6.6,16,4,12,False,3,7.601521253422679e-05,False,False,0,CURRENT,User_7964
ACC007965,1488.4,0.00019856060975515384,4,992,0,8.61,41,5,15,False,3,8.529698094142672e-05,True,False,0,CURRENT,User_7965
ACC007966,81860.05,0.00012920582608636085,4,992,0,6.67,27,5,10,False,2,0.0001559596656553599,False,False,0,SAVINGS,User_7966
ACC007967,88246.43,9.355463779284894e-05,2,1008,0,10.57,6,6,18,False,3,6.392944866391099e-05,True,False,0,BUSINESS,User_7967
ACC007968,84241.4,0.0006210882988601359,6,1017,0,28.72,4,6,54,False,9,0.0001594356859670463,False,False,0,SAVINGS,User_7968
ACC007969,56566.28,0.00025632095343727394,6,1017,0,18.15,9,8,32,False,4,0.00012612845674063716,False,False,0,SAVINGS,User_7969
ACC007970,70525.4,3.076643824201545e-05,9,1048,0,7.61,45,8,8,False,1,0.00010198486092232784,False,False,0,SAVINGS,User_7970
ACC007971,34424.88,8.374989232902186e-05,2,1008,0,12.58,29,7,21,False,3,6.831545632153877e-05,True,False,0,BUSINESS,User_7971
ACC007972,31277.73,0.00018331530690553427,6,1017,0,9.66,28,7,14,False,2,0.00014222904873294778,True,False,0,SAVINGS,User_7972
ACC007973,60766.17,0.001113464346756081,5,989,0,24.75,42,7,49,False,7,0.0001336840149840157,False,False,0,CURRENT,User_7973
ACC007974,12533.86,0.0001221741849509757,4,992,0,6.58,6,4,12,False,3,7.135500366994614e-05,False,False,0,BUSINESS,User_7974
ACC007975,9110.69,0.0006157793123233396,5,989,0,27.71,23,10,50,False,5,0.00015019190769753393,False,False,0,BUSINESS,User_7975
ACC007976,79804.28,0.0005360432885175845,7,1027,0,20.71,12,9,36,False,4,0.00016082857806255568,False,False,0,BUSINESS,User_7976
ACC007977,53985.41,0.0005268885752086435,9,1048,0,23.18,34,10,40,False,4,0.00012641749445761893,False,False,0,BUSINESS,User_7977
ACC007978,49921.53,0.0008055203248523321,4,992,0,32.24,4,8,64,False,8,0.00016234818608826598,False,False,1,SAVINGS,User_7978
ACC007979,29047.62,0.0005509175552493683,1,1054,0,21.65,46,8,40,False,5,9.944127395994333e-05,False,False,1,BUSINESS,User_7979
ACC007980,29979.34,0.0004764960511110238,6,1017,0,8.6,14,5,15,False,3,5.005657193469142e-05,True,False,0,CURRENT,User_7980
ACC007981,95046.32,0.0001115626084237159,5,989,0,4.56,35,3,9,False,3,4.678089485724883e-05,True,False,0,CURRENT,User_7981
ACC007982,48958.93,0.0,7,1027,0,0.02,45,0,0,False,3,1.6281158478433663e-05,True,False,0,SAVINGS,User_7982
ACC007983,28705.07,0.0001145466849692578,7,1027,0,12.55,12,5,25,False,5,3.586532573931124e-05,True,False,0,CURRENT,User_7983
ACC007984,44529.78,0.00024328580718315567,4,992,0,12.57,41,3,21,False,7,4.858320948510585e-05,True,False,0,CURRENT,User_7984
ACC007985,62022.35,0.0005966448907851759,1,1054,0,21.74,14,8,40,False,5,0.00018416999796104424,True,False,0,CURRENT,User_7985
ACC007986,19587.41,0.00031042696183885936,4,992,0,10.63,29,5,20,False,4,9.455473764903458e-05,False,False,0,BUSINESS,User_7986
ACC007987,95455.67,0.0001075020243259379,4,992,0,8.14,10,4,16,False,4,0.000133523554724551,True,False,0,SAVINGS,User_7987
ACC007988,79439.9,0.0018588253240683676,5,989,0,20.91,49,9,36,False,4,0.00022508250491234388,False,False,1,BUSINESS,User_7988
ACC007989,50055.86,0.00029285178860527023,0,1045,0,15.65,48,6,30,False,5,0.00012167498466410874,False,False,0,CURRENT,User_7989
ACC007990,7328.42,0.00023151850133431009,5,989,0,12.65,42,5,25,False,5,0.0001315943514104006,True,False,0,CURRENT,User_7990
ACC007991,17489.13,0.00048780307603205276,9,1048,0,10.68,36,6,18,False,3,0.00013612756027159872,True,False,0,SAVINGS,User_7991
ACC007992,10954.36,0.00012264013670460795,0,1045,0,11.16,46,8,16,False,2,0.00014278942438233374,True,False,1,BUSINESS,User_7992
ACC007993,3820.49,0.0001724014394620775,3,990,0,7.77,9,8,8,False,1,0.0002545227116023389,False,False,1,SAVINGS,User_7993
ACC007994,66889.07,0.0003050783998324819,1,1054,0,12.59,20,5,25,False,5,5.7491119766988484e-05,False,False,0,SAVINGS,User_7994
ACC007995,40860.26,0.00030597108831967025,7,1027,0,13.13,8,4,24,False,6,0.00010094201157748406,False,False,0,SAVINGS,User_7995
ACC007996,21251.63,7.356663597279169e-05,7,1027,0,8.65,4,9,9,False,1,0.0001458838092826711,True,False,1,BUSINESS,User_7996
ACC007997,60122.26,0.00015819789662200752,8,1028,0,8.09,26,6,12,False,2,6.979145754104831e-05,True,False,0,CURRENT,User_7997
ACC007998,34551.41,0.000657806746639991,2,1008,0,18.72,5,7,35,False,5,0.00015365869090724928,False,False,0,SAVINGS,User_7998
ACC007999,86397.26,0.000335405218089304,7,1027,0,21.65,19,7,42,False,6,0.00011441288241950728,False,False,1,SAVINGS,User_7999
ACC008000,69375.12,0.0009377391223147477,0,1045,0,15.67,31,5,30,False,6,7.92982968547548e-05,False,False,0,SAVINGS,User_8000
ACC008001,60200.67,0.00012843642044352413,8,1028,0,8.57,16,3,15,False,5,5.438706919029429e-05,False,False,0,BUSINESS,User_8001
ACC008002,99262.73,0.0017754770830728495,0,1045,0,36.85,14,7,70,False,10,0.0001715302003706045,True,False,1,BUSINESS,User_8002
ACC008003,27946.67,0.0001328558357257044,1,1054,0,8.59,11,5,15,False,3,7.322931917515056e-05,False,False,0,SAVINGS,User_8003
ACC008004,18418.11,0.00019826532993951734,4,992,0,8.09,30,4,16,False,4,7.339590759798827e-05,False,False,0,SAVINGS,User_8004
ACC008005,25000.91,0.00021116186762265373,4,992,0,12.55,15,3,21,False,7,3.3717512629127436e-05,False,False,0,BUSINESS,User_8005
ACC008006,75774.81,0.00048089958330580727,4,992,0,13.18,29,6,24,False,4,0.0001332458212150987,True,False,0,SAVINGS,User_8006
ACC008007,97966.15,7.127885541326174e-05,1,1054,0,6.63,26,7,7,False,1,0.00011971344951230367,False,False,0,CURRENT,User_8007
ACC008008,60354.96,0.0001896733608565049,0,1045,0,14.6,10,8,24,False,3,8.415533813455894e-05,False,False,0,CURRENT,User_8008
ACC008009,45528.75,0.0004263559531787947,7,1027,0,18.66,8,7,35,False,5,0.00011638646003136922,False,False,0,CURRENT,User_8009
ACC008010,97023.09,0.00010778779795799515,3,990,0,5.09,44,4,8,False,2,8.20637463241679e-05,False,False,0,BUSINESS,User_8010
ACC008011,19563.56,0.001070167372021397,9,1048,0,46.32,16,14,84,False,6,0.0002159594724584531,True,False,0,CURRENT,User_8011
ACC008012,72819.3,0.0011237394876265848,4,992,0,41.27,49,8,80,False,10,0.00015403034277281657,False,False,0,CURRENT,User_8012
ACC008013,51098.33,4.274131149770436e-05,8,1028,0,7.57,48,8,8,False,1,6.351691961556033e-05,False,False,0,CURRENT,User_8013
ACC008014,41918.37,0.00012743261925315203,8,1028,0,7.55,21,1,8,False,8,3.4466209192301744e-05,False,False,0,BUSINESS,User_8014
ACC008015,7367.27,0.00016991429091049615,4,992,0,15.6,15,7,28,False,4,8.246564679506967e-05,True,False,0,BUSINESS,User_8015
ACC008016,38230.7,0.0020918122896607604,4,992,0,39.4,34,12,72,False,6,0.00018685189220179246,False,False,1,SAVINGS,User_8016
ACC008017,43607.01,0.00042020011791435436,3,990,0,15.69,11,6,30,False,5,0.00014878229175063176,True,False,0,SAVINGS,User_8017
ACC008018,30312.05,0.0003440123901498411,7,1027,0,13.12,12,6,24,False,4,8.209236099325485e-05,True,False,1,CURRENT,User_8018
ACC008019,70889.32,0.00035754196990388904,7,1027,0,28.6,46,7,56,False,8,5.995566960778375e-05,False,False,0,BUSINESS,User_8019
ACC008020,17905.23,0.000612815882140479,9,1048,0,28.64,39,9,54,False,6,7.827043361620866e-05,False,False,0,CURRENT,User_8020
ACC008021,90144.57,0.00020354468905460417,0,1045,0,10.62,28,6,18,False,3,0.00010138911473767904,True,False,0,BUSINESS,User_8021
ACC008022,42433.9,0.00034874168230100634,0,1045,0,22.79,44,12,36,False,3,0.00025424416979955786,False,False,0,CURRENT,User_8022
ACC008023,45496.33,0.00020825768808552524,8,1028,0,9.65,24,7,14,False,2,0.0001261315965744282,False,False,0,SAVINGS,User_8023
ACC008024,21511.29,0.00037954369625776486,8,1028,0,24.61,11,9,45,False,5,7.38903886102043e-05,True,False,1,BUSINESS,User_8024
ACC008025,16231.56,0.00018394953190194234,1,1054,0,12.57,13,5,25,False,5,5.394110996111971e-05,False,False,0,BUSINESS,User_8025
ACC008026,98306.46,0.0004941355050222589,8,1028,0,21.62,29,6,42,False,7,7.163529146134363e-05,False,False,0,SAVINGS,User_8026
ACC008027,45086.92,0.00028426505543588084,0,1045,0,21.61,14,8,40,False,5,7.775503920990433e-05,False,False,0,BUSINESS,User_8027
ACC008028,24998.46,0.00012697746856197005,1,1054,0,8.58,29,5,15,False,3,6.848624993350444e-05,False,False,0,BUSINESS,User_8028
ACC008029,37875.38,4.7234596921092323e-05,6,1017,0,4.57,12,5,5,False,1,6.677023009003506e-05,False,False,0,BUSINESS,User_8029
ACC008030,70284.26,0.0001325801570039574,7,1027,0,10.57,26,6,18,False,3,5.878948338075905e-05,False,False,0,SAVINGS,User_8030
ACC008031,35420.16,0.00015292524727989967,0,1045,0,5.1,38,4,8,False,2,8.409434457938514e-05,True,False,0,BUSINESS,User_8031
ACC008032,88636.23,0.0021847348074295544,6,1017,0,23.51,47,10,40,False,4,0.00029209742734191446,False,False,0,BUSINESS,User_8032
ACC008033,9377.4,0.00047830785955554276,3,990,0,39.16,29,12,72,False,6,0.00011084481206493374,False,False,0,BUSINESS,User_8033
ACC008034,14896.67,0.0010827746262820801,1,1054,0,18.71,21,7,35,False,5,0.00010089088382154892,True,False,0,BUSINESS,User_8034
ACC008035,58907.19,0.00019356562390228653,6,1017,0,15.56,46,6,30,False,5,4.324893913597593e-05,False,False,0,SAVINGS,User_8035
ACC008036,16416.85,0.0004451262881596826,7,1027,0,35.66,8,11,66,False,6,0.00012026267726951106,False,False,2,SAVINGS,User_8036
ACC008037,24232.65,0.0003788652581944509,7,1027,0,10.63,28,4,20,False,5,9.332085644178665e-05,True,False,0,BUSINESS,User_8037
ACC008038,38739.93,0.00021868805102414742,1,1054,0,14.57,38,8,24,False,3,4.565408287710852e-05,False,False,0,SAVINGS,User_8038
ACC008039,22997.91,0.0005646252850233153,5,989,0,15.67,23,6,30,False,5,0.00011580480613344785,True,False,0,SAVINGS,User_8039
ACC008040,97320.55,0.0002298103691437264,1,1054,0,12.63,30,5,25,False,5,0.00010794401796540286,True,False,0,CURRENT,User_8040
ACC008041,2753.85,0.0008819852819619985,6,1017,0,32.24,36,8,64,False,8,0.00014808697463251867,False,False,0,SAVINGS,User_8041
ACC008042,77531.74,0.00085453035088606,9,1048,0,18.78,49,7,35,False,5,0.0001937888178475066,False,False,0,BUSINESS,User_8042
ACC008043,30625.01,0.0001281415120593478,6,1017,0,8.6,45,3,15,False,5,8.268094302488309e-05,False,False,0,SAVINGS,User_8043
ACC008044,86975.28,0.00016143817982202098,7,1027,0,6.64,12,5,10,False,2,0.00012194757231773514,False,False,0,SAVINGS,User_8044
ACC008045,26355.03,3.775191997538063e-05,7,1027,0,4.54,9,3,9,False,3,3.41719197875795e-05,False,False,0,CURRENT,User_8045
ACC008046,77304.53,0.00044797637367359754,3,990,0,24.63,30,7,49,False,7,8.574626939620704e-05,False,False,0,BUSINESS,User_8046
ACC008047,2321.6,0.00020590738199633663,4,992,1,12.57,30,6,18,False,3,5.135049082525825e-05,False,False,2,SAVINGS,User_8047
ACC008048,5670.94,0.0005867685475329145,4,992,0,15.68,13,7,28,False,4,0.0001224783945036484,True,False,0,BUSINESS,User_8048
ACC008049,8598.16,0.0008007570329961601,0,1045,0,13.16,7,6,24,False,4,8.31465413123753e-05,True,False,0,BUSINESS,User_8049
ACC008050,27542.86,0.0007210637147655897,7,1027,0,32.71,37,9,63,False,7,0.00013299135196654207,True,False,1,BUSINESS,User_8050
ACC008051,82846.34,0.0003501192886449584,5,989,0,15.63,32,4,28,False,7,9.658349960214217e-05,True,False,0,SAVINGS,User_8051
ACC008052,57852.35,0.0001531126704755388,2,1008,0,8.57,2,3,15,False,5,5.315674882867089e-05,False,False,0,CURRENT,User_8052
ACC008053,48984.26,0.0004044584456151572,6,1017,0,18.21,49,8,32,False,4,0.0001696768091599856,False,False,0,CURRENT,User_8053
ACC008054,64491.86,0.0003557250316550679,0,1045,0,15.67,40,7,28,False,4,0.00013255041238118085,False,False,0,SAVINGS,User_8054
ACC008055,33703.49,5.917565434647977e-05,0,1045,0,9.56,38,7,14,False,2,5.753217823496156e-05,True,False,0,SAVINGS,User_8055
ACC008056,51124.96,0.004626589683567256,0,1045,1,100,13,4,260,True,65,0.00013691034113717462,True,True,3,CURRENT,User_8056
ACC008057,91245.59,4.399372639151682e-05,9,1048,0,3.56,49,2,6,False,3,5.7054049106279494e-05,False,False,0,SAVINGS,User_8057
ACC008058,4357.95,0.00038352100883435794,9,1048,0,21.63,10,7,42,False,6,9.17806629845873e-05,True,False,0,SAVINGS,User_8058
ACC008059,49886.0,0.0002094284194305777,4,992,0,6.64,35,4,12,False,3,0.00011843298815436601,True,False,0,SAVINGS,User_8059
ACC008060,97476.21,0.00013792874963836497,2,1008,0,8.09,19,4,16,False,4,7.31738567384438e-05,True,False,0,CURRENT,User_8060
ACC008061,92624.11,9.37193835262635e-05,9,1048,0,6.54,9,4,12,False,3,3.4767685187596095e-05,True,False,0,BUSINESS,User_8061
ACC008062,22663.82,0.0003826342744592257,4,992,0,25.1,49,8,48,False,6,5.688694806983264e-05,False,False,0,SAVINGS,User_8062
ACC008063,44909.99,4.3076871416048e-05,3,990,0,1.54,35,2,2,False,1,3.2409117337120625e-05,False,False,0,SAVINGS,User_8063
ACC008064,24037.02,2.5276923451489352e-05,8,1028,0,2.56,8,3,3,False,1,5.265944042202715e-05,False,False,0,CURRENT,User_8064
ACC008065,27235.33,0.0005468841845447448,4,992,0,16.76,27,9,27,False,3,0.00020314555007564807,True,False,0,SAVINGS,User_8065
ACC008066,88185.3,0.002249017733190557,1,1054,0,100,7,3,186,True,62,6.438740950764278e-05,False,True,4,SAVINGS,User_8066
ACC008067,83470.77,4.236380907430684e-05,9,1048,0,2.03,18,2,4,False,2,2.323133050187231e-05,True,False,0,CURRENT,User_8067
ACC008068,53540.93,0.00012392017489844395,5,989,0,16.59,2,9,27,False,3,7.646187002197952e-05,False,False,0,SAVINGS,User_8068
ACC008069,10210.73,0.0010503451262376233,0,1045,0,21.7,19,6,42,False,7,9.349725736172747e-05,False,False,0,BUSINESS,User_8069
ACC008070,87283.8,0.00047760195792722536,5,989,0,21.68,26,7,42,False,6,0.00012991658582293456,False,False,0,SAVINGS,User_8070
ACC008071,56044.26,0.00018560175899226465,5,989,0,13.09,20,4,24,False,6,6.88166046256908e-05,True,False,0,BUSINESS,User_8071
ACC008072,48766.87,0.00014825217524498929,3,990,1,7.03,18,2,8,False,4,1.89303399706618e-05,False,False,1,SAVINGS,User_8072
ACC008073,25470.93,0.0002130226969963504,8,1028,0,10.64,43,6,18,False,3,0.00011542881724615478,False,False,0,CURRENT,User_8073
ACC008074,53493.24,0.0003338289554663296,5,989,0,15.62,23,5,30,False,6,8.311663084426881e-05,True,False,0,CURRENT,User_8074
ACC008075,69272.77,0.0002276350046235865,4,992,0,12.58,12,5,25,False,5,5.7117560712369366e-05,True,False,0,CURRENT,User_8075
ACC008076,10276.12,9.15296157304541e-05,4,992,0,8.54,30,3,15,False,5,3.253064275906154e-05,True,False,0,SAVINGS,User_8076
ACC008077,90031.24,0.0005220076729796519,0,1045,0,32.69,5,9,63,False,7,0.0001387404452584942,False,False,1,CURRENT,User_8077
ACC008078,75159.13,0.00020355689782430974,2,1008,0,15.59,6,7,28,False,4,6.770171300762555e-05,True,False,0,CURRENT,User_8078
ACC008079,7840.64,0.0,6,1017,0,0.09,16,10,0,False,0,8.565272571440419e-05,True,False,1,SAVINGS,User_8079
ACC008080,63778.4,0.00014179007432060973,0,1045,0,8.58,30,5,15,False,3,6.692473889151911e-05,False,False,0,BUSINESS,User_8080
ACC008081,57666.24,0.0002591498081509328,0,1045,0,10.61,3,6,18,False,3,8.675434228676033e-05,True,False,0,BUSINESS,User_8081
ACC008082,12345.45,9.200985782253041e-05,8,1028,0,6.58,28,4,12,False,3,6.791286259285879e-05,False,False,1,SAVINGS,User_8082
ACC008083,41379.53,0.00015928441040943608,1,1054,0,8.56,11,5,15,False,3,4.683467497169103e-05,False,False,0,BUSINESS,User_8083
ACC008084,96598.82,0.00016729588018500095,3,990,0,10.6,3,6,18,False,3,8.782928740214526e-05,True,False,0,SAVINGS,User_8084
ACC008085,24579.73,8.691749151161907e-05,2,1008,0,4.57,29,5,5,False,1,6.083379990418053e-05,True,False,0,BUSINESS,User_8085
ACC008086,46985.93,0.00020545475494781,2,1008,0,13.06,36,4,24,False,6,3.898477054761728e-05,True,False,0,SAVINGS,User_8086
ACC008087,88822.91,0.00036270067975008335,0,1045,0,10.68,4,5,20,False,4,0.0001422866778225875,True,False,0,SAVINGS,User_8087
ACC008088,39594.86,7.389553657183945e-05,3,990,0,6.55,5,5,10,False,2,4.03634967340377e-05,True,False,0,BUSINESS,User_8088
ACC008089,45338.61,0.0004409207709924779,7,1027,0,13.12,24,4,24,False,6,7.232766903210116e-05,False,False,0,SAVINGS,User_8089
ACC008090,78433.58,0.0004356701348247888,2,1008,0,11.19,20,8,16,False,2,0.00014325748786595205,False,False,0,CURRENT,User_8090
ACC008091,64525.9,0.00025762144297448075,5,989,0,13.1,44,4,24,False,6,6.991676398815007e-05,True,False,0,SAVINGS,User_8091
