accountNumber,balance,betweenness,communityId,communitySize,cycleCount,fraudScore,freq,inDegree,intermediateAccount,is_suspicious,outDegree,pagerank,regularIntervalTransaction,suspicious,triangleCount,type,user,fraud_score
ACC009130,80412.9,0.0002787595304638,6,1017,0,8.61,23,5,15,False,3,8.310077013761403e-05,True,False,0,SAVINGS,User_9130,0.017681445696874253
ACC009131,35070.02,0.0001216464992528,8,1028,0,9.62,33,10,10,False,1,0.0001087417218776,True,False,0,SAVINGS,User_9131,0.0864514242220853
ACC009132,40421.44,0.0002576247573728,6,1017,0,10.61,46,5,20,False,4,8.339440311023614e-05,False,False,0,SAVINGS,User_9132,0.03226778875999551
ACC009133,47894.15,0.0001879473594931,9,1048,0,12.56,11,3,21,False,7,4.422003390471598e-05,True,False,0,CURRENT,User_9133,0.10518478851097014
ACC009134,92349.51,0.0001950431052925,1,1054,0,6.63,8,4,12,False,3,0.0001085834950131,False,False,0,CURRENT,User_9134,0.1022281334273523
ACC009135,40550.22,0.0001401149471285,1,1054,0,8.08,25,6,12,False,2,7.016785561788383e-05,False,False,0,SAVINGS,User_9135,0.05966974923665942
ACC009136,7663.89,6.61782660783988e-05,9,1048,0,3.54,30,3,6,False,2,3.7453282809077855e-05,True,False,0,SAVINGS,User_9136,0.11746775495024873
ACC009137,71519.64,7.384431097610068e-05,1,1054,0,6.55,12,4,12,False,3,4.572508942603431e-05,True,False,0,BUSINESS,User_9137,0.08086367099974502
ACC009138,89847.87,0.0001199723074229,8,1028,0,5.11,24,4,8,False,2,9.509405748352652e-05,False,False,0,SAVINGS,User_9138,0.039029694998000804
ACC009139,11421.61,0.0001561776343949,2,1008,0,8.61,42,5,15,False,3,9.515360159883942e-05,False,False,0,CURRENT,User_9139,0.06440932743367846
ACC009140,36114.38,0.0002170030958246,6,1017,0,15.6,11,5,30,False,6,7.647338386050657e-05,True,False,1,BUSINESS,User_9140,0.07960381135708852
ACC009141,94543.31,1.9677749572095828e-05,3,990,0,4.52,29,1,5,False,5,2.1636401533254753e-05,False,False,0,CURRENT,User_9141,0.1486087742145295
ACC009142,85357.59,0.0008093544335566,5,989,0,10.7,2,5,20,False,4,0.000120621659836,False,False,0,BUSINESS,User_9142,0.0971933999058699
ACC009143,29457.28,0.0004977747583479,1,1054,0,12.74,15,9,18,False,2,0.0001864599823218,True,False,0,SAVINGS,User_9143,0.13039488766453988
ACC009144,2827.63,0.0012574956908891,1,1054,0,18.78,7,7,35,False,5,0.0001585212116393,True,False,0,CURRENT,User_9144,0.20707787455571194
ACC009145,76245.01,0.0010796464162007,8,1028,0,24.66,29,9,45,False,5,5.6581109472068054e-05,False,False,0,BUSINESS,User_9145,0.1031356590110814
ACC009146,84029.01,0.0006453199990715,5,989,0,15.71,30,6,30,False,5,0.0001411711915159,True,False,0,BUSINESS,User_9146,0.04861393191252436
ACC009147,19522.62,0.0003400163672763,8,1028,0,8.14,28,6,12,False,2,0.0001106828025739,True,False,0,CURRENT,User_9147,0.036489049346934095
ACC009148,59879.36,0.0004498623442354,4,992,0,24.64,33,7,49,False,7,9.452102899085072e-05,True,False,1,SAVINGS,User_9148,0.094762055546248
ACC009149,91059.85,0.0002566774341326,5,989,0,23.11,1,10,40,False,4,8.197576304459417e-05,True,False,0,CURRENT,User_9149,0.1328271734581593
ACC009150,54585.35,0.0001675911729265,8,1028,0,8.61,32,5,15,False,3,9.160054371684626e-05,False,False,0,BUSINESS,User_9150,0.007776053911376745
ACC009151,51076.21,0.0009256285713179,9,1048,0,10.69,9,6,18,False,3,9.491012787950717e-05,True,False,0,CURRENT,User_9151,0.09519958455608511
ACC009152,11587.1,0.0002203382347475,6,1017,0,8.07,15,2,12,False,6,4.359002684214957e-05,True,False,0,BUSINESS,User_9152,0.07804081942766707
ACC009153,75323.73,0.000216294325884,0,1045,0,10.56,26,4,20,False,5,4.249742514571954e-05,False,False,0,CURRENT,User_9153,0.07386740454648107
ACC009154,71141.27,0.0002997502949717,7,1027,0,8.7,13,5,15,False,3,0.0001712789227575,True,False,0,BUSINESS,User_9154,0.05340856337114066
ACC009155,87383.37,0.0001677666048852,4,992,0,6.57,11,4,12,False,3,5.685638621720452e-05,True,False,0,SAVINGS,User_9155,0.05052991137107385
ACC009156,97209.04,0.0001240568424272,3,990,0,14.15,3,10,20,False,2,0.0001364736805809,False,False,0,SAVINGS,User_9156,0.16006739937215111
ACC009157,80445.78,0.0001164061704446,8,1028,0,12.59,31,7,21,False,3,7.456099154478338e-05,False,False,0,CURRENT,User_9157,0.023507486435073294
ACC009158,62010.56,0.0002105097213147,5,989,0,13.07,19,4,24,False,6,5.1272024230390074e-05,False,False,0,BUSINESS,User_9158,0.025714975713089016
ACC009159,97479.52,0.000145824026784,6,1017,0,6.58,46,4,12,False,3,6.055138268567177e-05,True,False,0,CURRENT,User_9159,0.08121461445842093
ACC009160,34824.88,0.0004605199669976,0,1045,0,30.74,13,13,52,False,4,0.0001954075694836,False,False,0,CURRENT,User_9160,0.23647385724257852
ACC009161,87890.62,7.470644220395e-05,6,1017,0,8.09,15,6,12,False,2,8.281362952193497e-05,False,False,0,BUSINESS,User_9161,0.0330276605005684
ACC009162,2861.79,0.0013411716297694,3,990,0,18.28,7,8,32,False,4,0.0001495851148433,False,False,0,CURRENT,User_9162,0.17674238716792628
ACC009163,43370.67,0.00058799919884,3,990,0,21.7,45,7,42,False,6,0.0001405419650053,False,False,0,BUSINESS,User_9163,0.0811792756957672
ACC009164,15033.03,0.0008337414565944,4,992,0,23.27,13,10,40,False,4,0.0001861614263332,False,False,0,CURRENT,User_9164,0.13803348914262187
ACC009165,25107.37,0.000405411349131,0,1045,0,14.28,10,10,20,False,2,0.0002394485331832,True,False,0,BUSINESS,User_9165,0.19598691843907642
ACC009166,25820.64,0.0001243423325706,2,1008,0,6.54,4,4,12,False,3,3.250332448599042e-05,False,False,0,CURRENT,User_9166,0.08944852498261904
ACC009167,42009.33,0.0,8,1028,0,0.02,1,1,0,False,0,1.74612527042439e-05,True,False,0,BUSINESS,User_9167,0.21031527200841088
ACC009168,35011.86,0.0005086368134207,8,1028,0,18.22,3,8,32,False,4,0.0001650928931467,True,False,1,BUSINESS,User_9168,0.1400434725325888
ACC009169,31722.01,0.0002971975497699,9,1048,0,5.15,50,4,8,False,2,0.0001194085769877,True,False,0,CURRENT,User_9169,0.13808521993648165
ACC009170,6034.29,0.0006585779077008,2,1008,0,36.7,46,9,72,False,8,0.0001293491756217,False,False,1,SAVINGS,User_9170,0.22093136437466043
ACC009171,50311.58,0.0002625734110235,1,1054,0,11.13,41,8,16,False,2,0.0001050215868513,False,False,0,SAVINGS,User_9171,0.08609058714287185
ACC009172,90064.2,0.0006123950322438,5,989,0,14.69,13,8,24,False,3,0.0001270613146449,False,False,0,CURRENT,User_9172,0.0616998299035248
ACC009173,26478.27,0.0003358604782776,6,1017,0,10.64,33,5,20,False,4,0.0001064132560489,True,False,0,BUSINESS,User_9173,0.019404446460749177
ACC009174,69311.1,0.0002071285012432,3,990,0,11.11,30,8,16,False,2,8.501231135385068e-05,False,False,0,SAVINGS,User_9174,0.0373283898804997
ACC009175,55593.92,0.0001386809963512,2,1008,0,8.54,15,3,15,False,5,2.181967350462581e-05,False,False,0,BUSINESS,User_9175,0.07485061827118815
ACC009176,96956.56,0.0002634606907892,8,1028,0,15.64,44,6,30,False,5,0.0001140989391555,True,False,0,SAVINGS,User_9176,0.06958737903141643
ACC009177,26135.78,7.023409854523207e-05,3,990,0,8.54,22,3,15,False,5,3.15405550182387e-05,True,False,0,CURRENT,User_9177,0.059495634564373706
ACC009178,43889.12,0.0002798696797089,5,989,0,15.6,48,7,28,False,4,7.281213380093394e-05,False,False,0,BUSINESS,User_9178,0.0722522889690909
ACC009179,5698.78,0.0003066228803037,1,1054,0,13.12,39,6,24,False,4,9.02948892476392e-05,True,False,0,BUSINESS,User_9179,0.07276174824490068
ACC009180,68383.83,0.0001284762199071,1,1054,0,10.53,28,4,20,False,5,2.2127916644493433e-05,False,False,0,SAVINGS,User_9180,0.08771074484381536
ACC009181,12094.62,0.0007350001525461,3,990,0,4.67,50,5,5,False,1,0.0001007920695346,False,False,0,CURRENT,User_9181,0.17474962156702212
ACC009182,30795.03,0.0005588122259624,1,1054,0,21.7,50,7,42,False,6,0.0001464866311959,True,False,0,SAVINGS,User_9182,0.1569323500810458
ACC009183,37132.1,0.0003106180871883,4,992,0,14.56,30,3,24,False,8,2.9151740416935797e-05,True,False,0,BUSINESS,User_9183,0.08147972926464278
ACC009184,29054.86,0.0001338985460281,6,1017,0,11.11,17,8,16,False,2,9.642207492303344e-05,False,False,0,SAVINGS,User_9184,0.026381640440831976
ACC009185,53844.6,9.82491210877294e-05,7,1027,0,4.53,23,3,9,False,3,2.211200658607602e-05,False,False,0,BUSINESS,User_9185,0.04878353998277217
ACC009186,7238.51,0.0001951451555681,1,1054,0,10.58,40,5,20,False,4,6.305146556996418e-05,False,False,0,BUSINESS,User_9186,0.09161294684996929
ACC009187,4833.17,0.0005140609244912,1,1054,0,15.79,19,5,30,False,6,0.000233839705675,False,False,0,CURRENT,User_9187,0.17922889733847547
ACC009188,70293.48,0.0004187651675067,9,1048,0,18.69,50,7,35,False,5,0.0001512207664437,True,False,1,BUSINESS,User_9188,0.1911165477614519
ACC009189,42569.8,0.0002476685870933,3,990,0,8.07,44,4,16,False,4,4.325974225165702e-05,False,False,0,CURRENT,User_9189,0.0524463412042545
ACC009190,74050.58,0.0002175435077505,0,1045,0,8.18,46,6,12,False,2,0.0001608603590526,True,False,1,SAVINGS,User_9190,0.17761468656276133
ACC009191,15095.78,0.0001847690755326,3,990,0,8.08,21,4,16,False,4,5.988205184635659e-05,True,False,2,CURRENT,User_9191,0.16320977595708003
ACC009192,57654.37,0.0,5,989,0,0.06,10,3,0,False,0,5.851742000242608e-05,True,False,0,SAVINGS,User_9192,0.1104239766627036
ACC009193,34469.92,0.0001716817800176,7,1027,0,12.71,3,7,21,False,3,0.0001940346850098,False,False,0,SAVINGS,User_9193,0.0881993510300557
ACC009194,89086.54,0.0004910959805497,6,1017,0,25.18,37,6,48,False,8,0.0001312240795983,True,False,0,BUSINESS,User_9194,0.08932442259527602
ACC009195,61468.53,0.0003697607105375,9,1048,0,15.68,18,6,30,False,5,0.000145466144294,False,False,0,CURRENT,User_9195,0.054995916910482355
ACC009196,16130.07,0.0031316255672439,7,1027,0,100.0,48,7,434,True,62,0.0001174192593214,True,True,3,CURRENT,User_9196,0.84542887122975
ACC009197,44437.52,2.2047034927029213e-05,8,1028,0,2.55,37,3,3,False,1,5.1830099144834666e-05,True,False,0,SAVINGS,User_9197,0.07923282995098894
ACC009198,32090.05,0.0011588773165296,5,989,0,35.9,9,11,66,False,6,0.0002828987845163,True,False,0,CURRENT,User_9198,0.2883314786103417
ACC009199,79169.26,0.0003077779744039,8,1028,0,15.65,27,6,30,False,5,0.0001146416000304,True,False,0,SAVINGS,User_9199,0.017789199155618406
ACC009200,59187.19,4.751557655066361e-05,9,1048,0,5.58,14,6,6,False,1,7.770475098341907e-05,True,False,0,SAVINGS,User_9200,0.0879747562130118
ACC009201,72108.91,0.0001065294984267,9,1048,0,6.54,22,2,10,False,5,2.8351585525573556e-05,True,False,0,CURRENT,User_9201,0.1111313894569361
ACC009202,61884.89,0.0003780198704937,3,990,0,24.7,37,9,45,False,5,0.0001580924276398,False,False,0,BUSINESS,User_9202,0.08133877437467553
ACC009203,55537.09,0.0002630231384441,1,1054,0,9.62,19,7,14,False,2,9.348628388750813e-05,True,False,0,SAVINGS,User_9203,0.06186785814373811
ACC009204,16278.91,0.000149778603194,0,1045,0,6.58,14,2,10,False,5,6.0606542793826645e-05,True,False,0,SAVINGS,User_9204,0.10806647056404475
ACC009205,39024.23,0.0001149636784415,2,1008,0,6.6,30,5,10,False,2,9.028184940227491e-05,True,False,0,SAVINGS,User_9205,0.03953203847678689
ACC009206,4211.11,0.000164109953599,9,1048,0,14.18,11,10,20,False,2,0.0001619193902271,True,False,0,CURRENT,User_9206,0.16259300353109007
ACC009207,96458.57,0.000226064026185,2,1008,0,12.74,19,9,18,False,2,0.0002173500333504,False,False,0,BUSINESS,User_9207,0.13750222082280758
ACC009208,33074.05,0.0020649593666345,8,1028,0,100.0,42,3,168,True,56,5.594487383775694e-05,False,True,4,CURRENT,User_9208,0.7529217428777346
ACC009209,39102.32,0.0003519903060066,7,1027,0,15.66,40,5,30,False,6,0.0001209397072881,False,False,1,SAVINGS,User_9209,0.06190761390303945
ACC009210,43540.72,0.0008151389264716,2,1008,0,10.7,26,5,20,False,4,0.0001136774106815,True,False,0,BUSINESS,User_9210,0.049703807542963975
ACC009211,68572.13,0.0002811170464868,2,1008,0,18.08,31,4,32,False,8,5.577822561026454e-05,False,False,0,SAVINGS,User_9211,0.04864571207855502
ACC009212,72331.75,0.0002948044172455,5,989,0,13.15,35,6,24,False,4,0.0001183968631516,True,False,0,BUSINESS,User_9212,0.025125699148427057
ACC009213,99816.93,3.675926567143228e-05,2,1008,0,5.55,15,6,6,False,1,4.3131678136027514e-05,False,False,0,SAVINGS,User_9213,0.11057287453029292
ACC009214,91926.3,0.0004295882062394,8,1028,0,18.12,35,8,32,False,4,7.92974253515343e-05,False,False,0,CURRENT,User_9214,0.04535049286081548
ACC009215,31496.39,0.0002251178795941,2,1008,0,12.62,38,7,21,False,3,9.864546135407716e-05,False,False,0,CURRENT,User_9215,0.03719776561524408
ACC009216,89077.26,0.0003485442909922,0,1045,0,18.12,27,8,32,False,4,8.492001175334433e-05,True,False,0,SAVINGS,User_9216,0.08543673612427091
ACC009217,39371.28,0.0005667768888902,8,1028,0,23.22,7,10,40,False,4,0.0001603346272137,True,False,0,SAVINGS,User_9217,0.10734980633322001
ACC009218,90999.22,0.0001968471404003,4,992,0,8.08,12,2,12,False,6,6.155490056914369e-05,False,False,0,BUSINESS,User_9218,0.07739926292767348
ACC009219,32489.94,0.000104947695347,0,1045,0,6.6,8,5,10,False,2,9.327403461028076e-05,True,False,0,SAVINGS,User_9219,0.08418788108865852
ACC009220,70472.46,0.0002307379369706,6,1017,0,12.61,25,7,21,False,3,9.12523994368264e-05,False,False,0,SAVINGS,User_9220,0.0034337273830982278
ACC009221,15729.93,0.0002660179200843,0,1045,0,24.59,40,9,45,False,5,6.261880611025044e-05,False,False,1,CURRENT,User_9221,0.19176895043279976
ACC009222,76225.31,0.0002911249014087,3,990,0,15.59,21,6,30,False,5,5.799590881957368e-05,False,False,0,SAVINGS,User_9222,0.026250186353117298
ACC009223,85750.67,0.0010080961155647,6,1017,0,8.24,10,6,12,False,2,0.0001376646861686,True,False,0,CURRENT,User_9223,0.10202263388381502
ACC009224,44963.35,0.0003485767522911,5,989,0,8.64,30,5,15,False,3,0.0001037596796514,True,False,0,CURRENT,User_9224,0.020525426646969814
ACC009225,73944.45,0.0,4,992,0,0.15,7,9,0,False,0,0.0001497728957697,True,False,0,SAVINGS,User_9225,0.15087594839747123
ACC009226,73319.06,0.0007180889452682,5,989,0,32.67,19,9,63,False,7,9.623274640116754e-05,False,False,1,BUSINESS,User_9226,0.14115307406730773
ACC009227,75267.2,0.0001816996607706,0,1045,0,8.09,2,4,16,False,4,6.921846594124904e-05,True,False,0,SAVINGS,User_9227,0.09085416103871412
ACC009228,13053.45,0.0001944651407528,2,1008,0,11.18,12,8,16,False,2,0.0001570479540164,False,False,0,SAVINGS,User_9228,0.0938088925091123
ACC009229,45046.91,0.0003509079611238,9,1048,0,30.68,30,13,52,False,4,0.0001436586347761,True,False,0,CURRENT,User_9229,0.1854962748495534
ACC009230,35326.03,0.0037279633353929,9,1048,0,100.0,13,7,511,True,73,0.0001229532004045,True,True,6,CURRENT,User_9230,0.9762050686675257
ACC009231,7494.12,0.0002621866885696,4,992,0,8.6,41,3,15,False,5,7.31360999579602e-05,False,False,0,BUSINESS,User_9231,0.07739242610075911
ACC009232,62756.68,9.99141919855046e-05,9,1048,0,5.06,23,4,8,False,2,4.605919820006833e-05,True,False,0,CURRENT,User_9232,0.0643677223675244
ACC009233,20551.05,0.000370668525921,0,1045,0,18.62,8,5,35,False,7,7.821903536634546e-05,True,False,0,CURRENT,User_9233,0.09969990385251187
ACC009234,44953.46,0.0001606112716346,3,990,0,18.05,37,4,32,False,8,3.201296229457204e-05,False,False,1,CURRENT,User_9234,0.11751332926617285
ACC009235,39685.7,0.0006704390732522,4,992,0,8.13,20,4,16,False,4,6.593602229206389e-05,False,False,0,CURRENT,User_9235,0.026688026610136615
ACC009236,35908.98,0.0003900724092984,5,989,0,21.6,32,7,42,False,6,6.266524621733944e-05,True,False,0,SAVINGS,User_9236,0.05272105832214618
ACC009237,11746.29,0.0002360287310915,7,1027,0,15.67,36,6,30,False,5,0.0001430754685167,True,False,0,CURRENT,User_9237,0.04694944013684356
ACC009238,50299.29,0.0007012489042307,0,1045,0,3.7,38,3,6,False,2,0.0001333709313751,True,False,0,CURRENT,User_9238,0.12616588223432756
ACC009239,76336.17,0.0011278852657963,3,990,0,32.36,27,10,60,False,6,0.0002518451474464,False,False,1,BUSINESS,User_9239,0.25985226827398183
ACC009240,16594.45,0.0001731719375195,5,989,0,12.57,21,5,25,False,5,5.670632549819199e-05,False,False,0,SAVINGS,User_9240,0.03495983568685712
ACC009241,62740.0,0.0002489312455932,0,1045,0,10.66,8,6,18,False,3,0.0001301455685713,False,False,0,CURRENT,User_9241,0.08708051402166042
ACC009242,39132.38,0.0014287257984443,9,1048,0,25.27,26,8,48,False,6,0.0001292133500894,False,False,0,CURRENT,User_9242,0.15944918707681482
ACC009243,13561.51,0.0001982212028066,8,1028,0,13.12,45,6,24,False,4,0.0001008951626296,False,False,1,CURRENT,User_9243,0.09342199340466041
ACC009244,83901.3,4.376668775900881e-05,3,990,0,6.53,12,5,10,False,2,2.349902468293694e-05,False,False,0,BUSINESS,User_9244,0.07704553958745713
ACC009245,82972.52,0.0001627874841241,0,1045,0,10.66,28,6,18,False,3,0.00014109067154,True,False,0,CURRENT,User_9245,0.08118244446618587
ACC009246,82139.24,0.0009962000926346,5,989,0,18.21,50,8,32,False,4,0.0001119336436202,False,False,0,BUSINESS,User_9246,0.14239641300837563
ACC009247,62329.07,0.0015350481245781,9,1048,0,45.77,46,11,88,False,8,0.0001127550327042,False,False,2,CURRENT,User_9247,0.377582342979037
ACC009248,36237.69,0.0007626047959804,7,1027,0,28.68,30,8,56,False,7,9.87400069940943e-05,True,False,0,BUSINESS,User_9248,0.07886801568172198
ACC009249,86137.89,7.487985754129074e-05,9,1048,0,8.07,50,6,12,False,2,6.693967689348757e-05,True,False,0,BUSINESS,User_9249,0.13828520856740423
ACC009250,14656.58,0.0006336196195876,8,1028,0,36.69,36,9,72,False,8,0.0001282866133703,True,False,0,BUSINESS,User_9250,0.14106967359537173
ACC009251,58546.84,0.0001998428357491,0,1045,0,16.63,32,9,27,False,3,0.0001144927907925,True,False,1,CURRENT,User_9251,0.12758683176844407
ACC009252,78222.76,0.0004668406245027,8,1028,0,12.62,29,5,25,False,5,7.186537949215941e-05,False,False,0,CURRENT,User_9252,0.01745459745867774
ACC009253,35518.48,0.0001350476706463,3,990,0,8.07,44,6,12,False,2,6.0494471224595335e-05,True,False,0,CURRENT,User_9253,0.06109084271426363
ACC009254,86050.53,0.0007526252617892,2,1008,0,25.81,31,11,44,False,4,0.0002369206134984,False,False,0,CURRENT,User_9254,0.1960191031412131
ACC009255,99813.68,0.0001455334044175,7,1027,0,6.61,48,5,10,False,2,9.47071661268378e-05,True,False,0,CURRENT,User_9255,0.10948426560827486
ACC009256,71353.5,0.0001892388471289,0,1045,0,13.18,35,6,24,False,4,0.0001593708034045,True,False,0,BUSINESS,User_9256,0.08383523098542309
ACC009257,65131.1,0.0002927269241746,0,1045,0,21.61,13,7,42,False,6,8.368176369488046e-05,False,False,2,SAVINGS,User_9257,0.21562667395728483
ACC009258,42508.2,8.088362173667385e-05,3,990,0,8.08,4,6,12,False,2,7.161235348866335e-05,False,False,0,SAVINGS,User_9258,0.05851655487685892
ACC009259,84002.43,0.0001992724529668,7,1027,0,12.57,36,7,21,False,3,4.853122370907751e-05,True,False,0,SAVINGS,User_9259,0.041331721418852815
ACC009260,40241.9,0.0006301709874587,1,1054,0,32.7,30,9,63,False,7,0.0001381371891988,True,False,1,SAVINGS,User_9260,0.18861703499196938
ACC009261,96070.36,0.000203389614275,0,1045,0,15.56,37,6,30,False,5,4.0158247603575315e-05,False,False,0,CURRENT,User_9261,0.1061219693643091
ACC009262,79121.87,0.0001975733578878,0,1045,0,8.58,41,5,15,False,3,6.422714523657471e-05,True,False,0,BUSINESS,User_9262,0.0737216116173566
ACC009263,51783.95,0.0006104201730525,2,1008,0,32.19,31,10,60,False,6,0.000125020303795,True,False,0,CURRENT,User_9263,0.10116449585496429
ACC009264,27554.43,0.0003961329014976,4,992,0,23.13,27,10,40,False,4,9.265275499914132e-05,False,False,0,BUSINESS,User_9264,0.06940193383829309
ACC009265,77817.79,0.0001467270135365,5,989,0,6.54,29,4,12,False,3,2.782011583140532e-05,True,False,0,CURRENT,User_9265,0.05371738087926497
ACC009266,97513.88,0.0005634140537754,0,1045,0,21.65,5,7,42,False,6,9.177982222446712e-05,True,False,0,SAVINGS,User_9266,0.14908492770556464
ACC009267,92314.73,0.0011782963134499,5,989,0,21.8,44,5,40,False,8,0.0001861659328262,False,False,1,CURRENT,User_9267,0.24364027573639124
ACC009268,39100.12,0.001592635118178,6,1017,0,27.84,29,10,50,False,5,0.0001825407007836,True,False,0,BUSINESS,User_9268,0.15940500117921072
ACC009269,30948.86,0.0002929429236959,6,1017,0,12.66,21,5,25,False,5,0.0001355412017246,True,False,0,BUSINESS,User_9269,0.02780396560896202
ACC009270,40646.96,0.000381093938344,0,1045,0,6.66,1,2,10,False,5,0.0001201752046798,False,False,0,CURRENT,User_9270,0.13915080745681566
ACC009271,39499.15,0.000180392278894,4,992,0,6.68,34,5,10,False,2,0.0001615577693805,False,False,0,BUSINESS,User_9271,0.050615806935027756
ACC009272,43529.83,0.0001277837475162,6,1017,0,6.55,29,2,10,False,5,3.6683624353867944e-05,True,False,0,CURRENT,User_9272,0.05706617572047596
